po_id,orderdate,suppliername,suppliercountry,warehouseid,sku,productname,orderedqty,unitcost,expecteddeliverydate,actualdeliverydate,receivingstore,postatus,receivedqty,deliveryperformance,potype
PO-014981,2026-12-08,Pinnacle Supply Group,USA,WH-004,PRD-0159,ElitePro Cleaning Products Lite,40,8.3181,2026-12-11,2026-12-11,Phoenix Compact,Received,40,OnTime,Regular
PO-014982,2025-06-13,OmniSource Global,China,WH-004,PRD-0160,BluePeak Cleaning Products Plus,33,6.8715,2025-07-11,2025-07-19,Phoenix Compact,Received,33,Late,Regular
PO-014983,2025-10-08,OmniSource Global,China,WH-004,PRD-0160,BluePeak Cleaning Products Plus,30,6.9672,2025-11-05,2025-11-04,Phoenix Compact,Partial,18,Early,Regular
PO-014984,2026-01-19,OmniSource Global,China,WH-004,PRD-0160,BluePeak Cleaning Products Plus,30,7.1559,2026-02-16,2026-02-18,Phoenix Compact,Partial,19,Late,Regular
PO-014985,2026-03-28,OmniSource Global,China,WH-004,PRD-0160,BluePeak Cleaning Products Plus,32,7.1715,2026-04-25,2026-04-25,Phoenix Compact,Partial,19,OnTime,Regular
PO-014986,2026-07-12,OmniSource Global,China,WH-004,PRD-0160,BluePeak Cleaning Products Plus,31,7.1041,2026-08-09,2026-08-09,Phoenix Compact,Received,31,OnTime,Regular
PO-014987,2025-03-01,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,20,5.8963,2025-03-05,2025-03-05,Phoenix Compact,Received,20,OnTime,Regular
PO-014988,2025-08-29,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,24,6.0206,2025-09-02,2025-09-02,Phoenix Compact,Partial,15,OnTime,Regular
PO-014989,2025-10-26,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,25,6.0684,2025-10-30,2025-10-30,Phoenix Compact,Received,25,OnTime,Regular
PO-014990,2025-12-05,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,21,6.1493,2025-12-09,2025-12-09,Phoenix Compact,Received,21,OnTime,Regular
PO-014991,2026-04-05,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,20,6.0645,2026-04-09,2026-04-09,Phoenix Compact,Received,20,OnTime,Regular
PO-014992,2026-05-01,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,22,6.1886,2026-05-05,2026-05-04,Phoenix Compact,Partial,15,Early,Regular
PO-014993,2026-05-25,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,25,6.2261,2026-05-29,2026-05-29,Phoenix Compact,Partial,18,OnTime,Regular
PO-014994,2026-06-18,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,24,6.0328,2026-06-22,2026-06-22,Phoenix Compact,Received,24,OnTime,Regular
PO-014995,2026-07-05,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,25,6.0064,2026-07-09,2026-07-09,Phoenix Compact,Partial,16,OnTime,Regular
PO-014996,2026-07-25,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,24,6.1376,2026-07-29,2026-08-01,Phoenix Compact,Partial,14,Late,Regular
PO-014997,2026-08-21,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,20,6.1067,2026-08-25,2026-08-25,Phoenix Compact,Received,20,OnTime,Regular
PO-014998,2026-11-30,NexGen Wholesale,USA,WH-004,PRD-0161,PureChoice Cleaning Products Pro,25,6.1998,2026-12-04,2026-12-04,Phoenix Compact,Received,25,OnTime,Regular
PO-014999,2025-07-19,Cascade Natural Foods,USA,WH-004,PRD-0162,NaturePath Cleaning Products Plus,12,3.2305,2025-07-23,2025-07-23,Phoenix Compact,Received,12,OnTime,Regular
PO-015000,2026-07-23,Cascade Natural Foods,USA,WH-004,PRD-0162,NaturePath Cleaning Products Plus,14,3.3286,2026-07-27,2026-07-27,Phoenix Compact,Received,14,OnTime,Regular
PO-015001,2026-09-16,Cascade Natural Foods,USA,WH-004,PRD-0162,NaturePath Cleaning Products Plus,12,3.4345,2026-09-20,2026-09-19,Phoenix Compact,Received,12,Early,Regular
PO-015002,2026-11-21,Cascade Natural Foods,USA,WH-004,PRD-0162,NaturePath Cleaning Products Plus,15,3.438,2026-11-25,2026-11-25,Phoenix Compact,Received,15,OnTime,Regular
PO-015003,2025-07-22,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,30,5.3688,2025-08-07,2025-08-07,Phoenix Compact,Received,30,OnTime,Regular
PO-015004,2025-08-31,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,32,5.5801,2025-09-16,2025-09-18,Phoenix Compact,Received,32,Late,Regular
PO-015005,2025-11-12,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,32,5.4547,2025-11-28,2025-11-28,Phoenix Compact,Received,32,OnTime,Regular
PO-015006,2025-12-21,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,35,5.4977,2026-01-06,2026-01-05,Phoenix Compact,Received,35,Early,Regular
PO-015007,2026-02-19,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,33,5.6405,2026-03-07,2026-03-07,Phoenix Compact,Received,33,OnTime,Regular
PO-015008,2026-04-22,solaris trading co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,43,6.2477,2026-05-08,2026-05-08,Phoenix Compact,Received,43,OnTime,Regular
PO-015009,2026-06-15,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,35,5.5285,2026-07-01,2026-07-01,Phoenix Compact,Received,35,OnTime,Regular
PO-015010,2026-08-29,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,37,5.557,2026-09-14,2026-09-20,Phoenix Compact,Received,37,Late,Regular
PO-015011,2026-10-22,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,30,6.294,2026-11-07,2026-11-10,Phoenix Compact,Received,30,Late,Regular
PO-015012,2026-11-24,Solaris Trading Co.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,38,5.5989,2026-12-10,2026-12-10,Phoenix Compact,Received,38,OnTime,Regular
PO-015013,2026-12-29,SOLARIS TRADING CO.,UAE,WH-004,PRD-0163,SunRise Paper Products Premium,32,6.0379,2026-12-31,2026-12-31,Phoenix Compact,Received,32,OnTime,Regular
PO-015014,2025-05-30,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,41,0.9919,2025-06-24,2025-06-24,Providence Express,Received,41,OnTime,Regular
PO-015015,2025-10-22,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,45,1.0094,2025-11-16,2025-11-16,Providence Express,Partial,32,OnTime,Regular
PO-015016,2025-12-24,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,41,1.0139,2026-01-18,2026-01-18,Providence Express,Partial,29,OnTime,Regular
PO-015017,2026-02-16,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,43,1.012,2026-03-13,2026-03-13,Providence Express,Partial,30,OnTime,Regular
PO-015018,2026-04-06,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,42,1.0255,2026-05-01,2026-05-07,Providence Express,Received,42,Late,Regular
PO-015019,2026-06-08,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,46,1.0374,2026-07-03,2026-07-03,Providence Express,Received,46,OnTime,Regular
PO-015020,2026-08-18,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,42,1.0296,2026-09-12,2026-09-11,Providence Express,Partial,25,Early,Regular
PO-015021,2026-08-25,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,44,1.0625,2026-09-19,2026-09-19,Providence Express,Partial,39,OnTime,Regular
PO-015022,2026-09-30,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,40,1.0522,2026-10-25,2026-10-25,Providence Express,Partial,22,OnTime,Regular
PO-015023,2026-11-01,EastBridge Imports,China,WH-001,PRD-0001,BluePeak Carbonated Drinks Plus,46,1.049,2026-11-26,2026-12-06,Providence Express,Received,46,Late,Regular
PO-015024,2025-07-13,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,25,1.8733,2025-08-03,2025-08-03,Providence Express,Received,25,OnTime,Regular
PO-015025,2025-08-28,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,22,1.8135,2025-09-18,2025-09-18,Providence Express,Received,22,OnTime,Regular
PO-015026,2025-10-26,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,23,1.9049,2025-11-16,2025-11-16,Providence Express,Received,23,OnTime,Regular
PO-015027,2026-01-25,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,23,1.8596,2026-02-15,2026-03-01,Providence Express,Received,23,Late,Regular
PO-015028,2026-03-06,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,25,1.8588,2026-03-27,2026-03-27,Providence Express,Received,25,OnTime,Regular
PO-015029,2026-04-15,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,29,1.8902,2026-05-06,2026-05-06,Providence Express,Received,29,OnTime,Regular
PO-015030,2026-06-01,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,23,1.8893,2026-06-22,2026-06-22,Providence Express,Received,23,OnTime,Regular
PO-015031,2026-07-13,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,24,1.884,2026-08-03,2026-08-03,Providence Express,Received,24,OnTime,Regular
PO-015032,2026-08-21,BlueStar Trading,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,24,1.932,2026-09-11,2026-09-11,Providence Express,Received,24,OnTime,Regular
PO-015033,2026-11-16,BLUESTAR TRADING,China,WH-001,PRD-0002,PureChoice Carbonated Drinks Plus,36,1.9134,2026-12-07,2026-12-13,Providence Express,Received,36,Late,Regular
PO-015034,2025-06-19,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,21,1.1891,2025-06-29,2025-06-29,Providence Express,Received,21,OnTime,Regular
PO-015035,2025-07-07,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,23,1.3057,2025-07-17,2025-07-17,Providence Express,Partial,20,OnTime,Regular
PO-015036,2025-08-15,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,20,1.2066,2025-08-25,2025-08-25,Providence Express,Received,20,OnTime,Regular
PO-015037,2025-09-08,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,24,1.2063,2025-09-18,2025-09-18,Providence Express,Received,24,OnTime,Regular
PO-015038,2025-12-26,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,17,1.214,2026-01-05,2026-01-03,Providence Express,Received,17,Early,Regular
PO-015039,2026-02-06,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,14,1.2162,2026-02-16,2026-02-16,Providence Express,Received,14,OnTime,Regular
PO-015040,2026-03-16,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,15,1.2138,2026-03-26,2026-04-01,Providence Express,Received,15,Late,Regular
PO-015041,2026-04-07,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,17,1.2235,2026-04-17,2026-04-17,Providence Express,Received,17,OnTime,Regular
PO-015042,2026-05-03,Meridian Logistics,Mexico,WH-001,PRD0003,EverGreen Carbonated Drinks Deluxe,16,1.251,2026-05-13,2026-05-13,Providence Express,Partial,9,OnTime,Regular
PO-015043,2026-05-06,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,16,1.2557,2026-05-16,2026-05-16,Providence Express,Received,16,OnTime,Regular
PO-015044,2026-06-01,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,18,1.4341,2026-06-11,2026-06-11,Providence Express,Partial,15,OnTime,Regular
PO-015045,2026-06-28,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,15,1.24,2026-07-08,2026-07-08,Providence Express,Received,15,OnTime,Regular
PO-015046,2026-10-16,Meridian Logistics,Mexico,WH-001,PRD-0003,EverGreen Carbonated Drinks Deluxe,16,1.2652,2026-10-26,2026-10-24,Providence Express,Received,16,Early,Regular
PO-015047,2025-09-21,Solaris Trading Co.,,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,25,0.9758,2025-10-07,2025-10-10,Providence Express,Received,25,Late,Regular
PO-015048,2026-01-16,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,20,1.0179,2026-02-01,2026-02-15,Providence Express,Partial,13,Late,Regular
PO-015049,2026-04-03,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,24,0.9999,2026-04-19,2026-04-18,Providence Express,Received,24,Early,Regular
PO-015050,2026-05-07,solaris trading co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,25,1.0052,2026-05-23,2026-05-23,Providence Express,Received,25,OnTime,Regular
PO-015051,2026-08-01,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,23,0.9962,2026-08-17,2026-08-17,Providence Express,Received,23,OnTime,Regular
PO-015052,2026-10-04,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,19,1.0315,2026-10-20,2026-10-20,Providence Express,Partial,10,OnTime,Regular
PO-015053,2026-10-20,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,25,1.033,2026-11-05,2026-11-05,Providence Express,Received,25,OnTime,Regular
PO-015054,2026-12-29,Solaris Trading Co.,UAE,WH-001,PRD-0004,PureChoice Carbonated Drinks Classic,23,1.0471,2026-12-31,2026-12-31,Providence Express,Partial,14,Late,Regular
PO-015055,2025-07-21,Solaris Trading Co.,UAE,WH-001,PRD-0005,UrbanHarvest Carbonated Drinks Classic,28,1.4611,2025-08-06,2025-08-06,Providence Express,Received,28,OnTime,Regular
PO-015056,2026-05-09,Solaris Trading Co.,UAE,WH-001,PRD-0005,UrbanHarvest Carbonated Drinks Classic,30,1.5224,2026-05-25,2026-05-30,Providence Express,Received,30,Late,Regular
PO-015057,2026-07-21,Solaris Trading Co.,UAE,WH-001,PRD-0005,UrbanHarvest Carbonated Drinks Classic,27,1.4908,2026-08-06,2026-08-13,Providence Express,Received,27,Late,Regular
PO-015058,2026-08-23,Solaris Trading Co.,UAE,WH-001,PRD-0005,UrbanHarvest Carbonated Drinks Classic,25,1.6446,2026-09-08,2026-09-06,Providence Express,Received,25,Early,Regular
PO-015059,2026-11-03,Solaris Trading Co.,UAE,WH-001,PRD-0005,UrbanHarvest Carbonated Drinks Classic,25,1.5645,2026-11-19,2026-12-01,Providence Express,Received,25,Late,Regular
PO-015060,2025-07-19,EastBridge Imports,China,WH-001,PRD-0006,SunRise Carbonated Drinks Deluxe,12,1.9505,2025-08-13,2025-08-13,Providence Express,Received,12,OnTime,Regular
PO-015061,2026-07-31,EastBridge Imports,China,WH-001,PRD-0006,SunRise Carbonated Drinks Deluxe,15,2.0638,2026-08-25,2026-08-25,Providence Express,Received,15,OnTime,Regular
PO-015062,2025-11-12,OmniSource Global,China,WH-001,PRD-0007,ValuBrand Carbonated Drinks Premium,85,1.4737,2025-12-10,2025-12-27,Providence Express,Received,85,Late,Regular
PO-015063,2026-02-07,OmniSource Global,China,WH-001,PRD-0007,ValuBrand Carbonated Drinks Premium,122,1.5765,2026-03-07,2026-03-07,Providence Express,Received,122,OnTime,Regular
PO-015064,2026-06-13,OmniSource Global,China,WH-001,PRD-0007,ValuBrand Carbonated Drinks Premium,128,1.538,2026-07-11,2026-07-28,Providence Express,Received,128,Late,Regular
PO-015065,2026-08-25,OmniSource Global,China,WH-001,PRD-0007,ValuBrand Carbonated Drinks Premium,98,1.5415,2026-09-22,2026-09-22,Providence Express,Received,98,OnTime,Regular
PO-015066,2026-11-29,OmniSource Global,China,WH-001,PRD-0007,ValuBrand Carbonated Drinks Premium,86,1.4958,2026-12-27,2026-12-31,Providence Express,Partial,55,Late,Regular
PO-015067,2025-06-21,Harvest Fields LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,22,2.1056,2025-06-26,2025-06-26,Providence Express,Received,22,OnTime,Regular
PO-015068,2025-10-28,HARVEST FIELDS LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,15,2.1111,2025-11-02,2025-11-01,Providence Express,Received,15,Early,Regular
PO-015069,2026-04-09,HARVEST FIELDS LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,25,2.1818,2026-04-14,2026-04-17,Providence Express,Partial,17,Late,Regular
PO-015070,2026-06-04,Harvest Fields LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,23,2.117,2026-06-09,2026-06-09,Providence Express,Received,23,OnTime,Regular
PO-015071,2026-07-04,Harvest Fields LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,19,2.2003,2026-07-09,2026-07-09,Providence Express,Received,19,OnTime,Regular
PO-015072,2026-11-13,HARVEST FIELDS LLC,USA,WH-001,PRD-0008,QuickServe Carbonated Drinks Deluxe,16,2.1694,2026-11-18,2026-11-18,Providence Express,Received,16,OnTime,Regular
PO-015073,2025-10-29,Delta Procurement,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,27,2.209,2025-11-07,2025-11-07,Providence Express,Received,27,OnTime,Regular
PO-015074,2025-12-19,Delta Procurement,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,29,2.1525,2025-12-28,2025-12-28,Providence Express,Received,29,OnTime,Regular
PO-015075,2026-02-09,DELTA PROCUREMENT,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,31,2.2384,2026-02-18,2026-02-23,Providence Express,Received,31,Late,Regular
PO-015076,2026-06-27,Delta Procurement,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,35,2.23,2026-07-06,2026-07-06,Providence Express,Received,35,OnTime,Regular
PO-015077,2026-09-10,Delta Procurement,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,38,2.238,2026-09-19,2026-09-19,Providence Express,Received,38,OnTime,Regular
PO-015078,2026-11-02,Delta Procurement,Canada,WH-001,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,33,2.2745,2026-11-11,2026-11-19,Providence Express,Received,33,Late,Regular
PO-015079,2025-06-03,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,1.9872,2025-06-07,,Providence Express,Received,25,OnTime,Regular
PO-015080,2025-07-04,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,2.0136,2025-07-08,,Providence Express,Received,25,OnTime,Regular
PO-015081,2025-09-04,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,1.9366,2025-09-08,2025-09-08,Providence Express,Partial,15,OnTime,Regular
PO-015082,2025-10-16,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,20,1.9605,2025-10-20,2025-10-20,Providence Express,Received,20,OnTime,Regular
PO-015083,2025-11-23,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,24,2.0304,2025-11-27,2025-11-26,Providence Express,Partial,17,Early,Regular
PO-015084,2025-11-29,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,1.9944,2025-12-03,2025-12-03,Providence Express,Partial,21,OnTime,Regular
PO-015085,2026-03-10,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,2.0453,2026-03-14,2026-03-14,Providence Express,Received,25,OnTime,Regular
PO-015086,2026-04-02,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,21,1.9571,2026-04-06,2026-04-06,Providence Express,Received,21,OnTime,Regular
PO-015087,2026-04-24,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,20,1.9693,2026-04-28,2026-04-30,Providence Express,Received,20,Late,Regular
PO-015088,2026-06-13,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,1.9957,2026-06-17,2026-06-15,Providence Express,Received,25,Early,Regular
PO-015089,2026-07-06,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,2.0021,2026-07-10,2026-07-10,Providence Express,Received,25,OnTime,Regular
PO-015090,2026-08-01,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,1.9785,2026-08-05,2026-08-05,Providence Express,Received,25,OnTime,Regular
PO-015091,2026-09-21,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,24,2.0306,2026-09-25,2026-09-25,Providence Express,Received,24,OnTime,Regular
PO-015092,2026-11-02,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,25,2.0751,2026-11-06,2026-11-06,Providence Express,Received,25,OnTime,Regular
PO-015093,2026-11-19,Sterling Wholesale,USA,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,23,2.0166,2026-11-23,2026-11-23,Providence Express,Partial,16,OnTime,Regular
PO-015094,2026-12-08,Sterling Wholesale,,WH-001,PRD-0010,NaturePath Carbonated Drinks Plus,24,2.0571,2026-12-12,2026-12-10,Providence Express,Received,24,Early,Regular
PO-015095,2025-06-26,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,30,2.0975,2025-07-08,2025-07-08,Providence Express,Received,30,OnTime,Regular
PO-015096,2025-07-11,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,30,2.0936,2025-07-23,2025-07-23,Providence Express,Received,30,OnTime,Regular
PO-015097,2025-08-16,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,32,2.1642,2025-08-28,2025-09-06,Providence Express,Received,32,Late,Regular
PO-015098,2025-10-06,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,29,2.141,2025-10-18,2025-10-18,Providence Express,Received,29,OnTime,Regular
PO-015099,2025-12-01,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,35,2.1106,2025-12-13,2025-12-11,Providence Express,Received,35,Early,Regular
PO-015100,2025-12-31,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,51,2.1878,2026-01-12,2026-01-12,Providence Express,Received,51,OnTime,Regular
PO-015101,2026-02-09,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,40,2.2057,2026-02-21,2026-02-21,Providence Express,Received,40,OnTime,Regular
PO-015102,2026-03-19,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,49,2.2008,2026-03-31,2026-03-31,Providence Express,Received,49,OnTime,Regular
PO-015103,2026-04-05,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,31,2.1688,2026-04-17,2026-04-16,Providence Express,Received,31,Early,Regular
PO-015104,2026-05-01,TrueNorth Exports,Canada,WH-001,PRD-0011,ElitePro Carbonated Drinks Pro,36,2.1484,2026-05-13,,Providence Express,Received,36,Late,Regular
