ReturnID,ReturnDate,InvoiceID,StoreName,SKU,ProductName,Category,ReturnedQty,ReturnReason,RefundAmount
RET-000970,2025-10-24,INV-0015710,Chicago Flagship,PRD-0025,ElitePro Water & Sparkling Plus,Beverages,2,Customer Return,3.48
RET-000971,2025-06-30,INV-0030679,Philadelphia Standard,PRD-0058,EverGreen Cookies & Bars Original 500g,Snacks,3,Customer Return,8.32
RET-000972,2026-09-20,INV-0001454,Boston Flagship,PRD-0028,BluePeak Water & Sparkling Deluxe,Beverages,1,Expired,1.75
RET-000973,2025-09-24,INV-0053111,Tampa Compact,PRD-0138,SunRise Vitamins Deluxe,Health & Beauty,3,Damaged,62.53
RET-000974,2026-12-12,INV-0044171,Columbus Standard,PRD-0038,UrbanHarvest Chips & Crisps Deluxe 300g,Snacks,2,Damaged,6.31
RET-000975,2026-05-17,INV-0027821,Denver Standard,PRD-0163,SunRise Paper Products Premium,Household,5,Customer Return,37.0
RET-000976,2026-04-26,INV-0050483,Tampa Compact,PRD-0049,GoldCrest Nuts & Seeds Deluxe 750g,Snacks,5,Damaged,33.7
RET-000977,2026-07-31,INV-0077691,Raleigh Standard,PRD-0152,CoastalSelect OTC Medicine Original,Health & Beauty,1,Incorrect Shipment,18.44
RET-000978,2025-09-05,INV-0042718,Charlotte Standard,PRD-0161,PureChoice Cleaning Products Pro,Household,2,Customer Return,15.82
RET-000979,2024-10-23,INV-0009379,Atlanta Flagship,PRD-0033,NaturePath Energy Drinks Plus,Beverages,6,Incorrect Shipment,18.09
RET-000980,2025-08-20,INV-0051964,Tampa Compact,PRD-0098,CoastalSelect Condiments Plus 1000g,Grocery,1,Expired,6.52
RET-000981,2025-03-04,INV-0022367,Denver Standard,PRD-0010,NaturePath Carbonated Drinks Plus,Beverages,8,Customer Return,17.82
RET-000982,2025-05-25,INV-0008238,Atlanta Flagship,PRD-0010,NaturePath Carbonated Drinks Plus,Beverages,1,Customer Return,2.24
RET-000983,2026-05-28,INV-0030569,Philadelphia Standard,PRD-0055,OptimaFood Nuts & Seeds Select 400g,Snacks,5,Damaged,50.02
RET-000984,2025-02-10,INV-0018163,Chicago Flagship,PRD-0081,PureChoice Butter & Spreads Lite,Dairy,2,Expired,15.92
RET-000985,2025-10-05,INV-0047955,Columbus Standard,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,1,Expired,7.02
RET-000986,2025-03-19,INV-0046600,Columbus Standard,PRD-0101,SunRise Condiments Original 400g,Grocery,1,Customer Return,3.03
RET-000987,2026-01-05,INV-0064764,Indianapolis Standard,PRD-0078,ValuBrand Yogurt Classic,Dairy,4,Damaged,15.87
RET-000988,2024-10-29,INV-0039131,Charlotte Standard,PRD-0076,ClearSpring Yogurt Plus,Dairy,2,Damaged,5.36
RET-000989,2026-07-15,INV-0075120,Detroit Compact,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,9,Quality Issue,63.62
RET-000990,2026-10-13,INV-0036963,Charlotte Standard,PRD-0026,CoastalSelect Water & Sparkling Original,Beverages,3,Customer Return,2.28
RET-000991,2026-05-01,INV-0043469,Columbus Standard,PRD-0016,FreshFirst Juices Deluxe,Beverages,1,Quality Issue,3.99
RET-000992,2025-07-03,INV-0033129,Philadelphia Standard,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,7,Customer Return,74.16
RET-000993,2025-11-30,INV-0064222,Indianapolis Standard,PRD-0055,OptimaFood Nuts & Seeds Select 400g,Snacks,1,Damaged,10.05
RET-000994,2025-05-21,INV-0014804,Chicago Flagship,PRD-0003,EverGreen Carbonated Drinks Deluxe,Beverages,8,Expired,12.03
RET-000995,2025-06-13,INV-0000404,Boston Flagship,PRD-0008,QuickServe Carbonated Drinks Deluxe,Beverages,7,Incorrect Shipment,14.05
RET-000996,2025-04-09,INV-0019847,Chicago Flagship,PRD-0117,GoldCrest Frozen Meals Plus,Frozen Foods,2,Customer Return,15.86
RET-000997,2025-08-29,INV-0036321,Charlotte Standard,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,1,Customer Return,2.58
RET-000998,2025-10-26,INV-0048921,Tampa Compact,PRD-0006,SunRise Carbonated Drinks Deluxe,Beverages,2,Quality Issue,5.67
RET-000999,2026-08-21,INV-0050091,Tampa Compact,PRD-0035,ElitePro Energy Drinks Select,Beverages,1,Damaged,2.22
RET-001000,2025-12-17,INV-0037841,Charlotte Standard,PRD-0044,EverGreen Chips & Crisps Original 300g,Snacks,9,Expired,31.25
RET-001001,2024-12-02,INV-0048452,Columbus Standard,PRD-0157,EverGreen Cleaning Products Lite,Household,3,Customer Return,27.7
RET-001002,2026-06-12,INV-0040345,Charlotte Standard,PRD-0101,SunRise Condiments Original 400g,Grocery,3,Expired,8.74
RET-001003,2025-02-20,INV-0014744,Chicago Flagship,PRD-0002,PureChoice Carbonated Drinks Plus,Beverages,8,Expired,16.25
RET-001004,2026-08-18,INV-0051152,Tampa Compact,PRD-0072,FreshFirst Cheese Select,Dairy,3,Damaged,15.75
RET-001005,2026-10-31,INV-0063643,Indianapolis Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,4,Damaged,9.06
RET-001006,2025-03-04,INV-0033701,Philadelphia Standard,PRD-0120,HomeComfort Frozen Vegetables Classic,Frozen Foods,5,Quality Issue,26.89
RET-001007,2026-02-28,INV-0048520,Columbus Standard,PRD-0158,ElitePro Cleaning Products Deluxe,Household,7,Damaged,36.21
RET-001008,2025-03-22,INV-0046260,Columbus Standard,PRD-0093,BluePeak Canned Goods Classic 400g,Grocery,1,Expired,2.08
RET-001009,2025-09-21,INV-0000032,Boston Flagship,PRD-0001,BluePeak Carbonated Drinks Plus,Beverages,11,Damaged,14.5
RET-001010,2026-01-08,INV-0000214,Boston Flagship,PRD-0004,PureChoice Carbonated Drinks Classic,Beverages,1,Customer Return,0.78
RET-001011,2026-11-25,INV-0053586,Tampa Compact,PRD-0155,QuickServe Cleaning Products Original,Household,1,Expired,3.26
RET-001012,2025-05-17,INV-0000307,Boston Flagship,PRD-0007,ValuBrand Carbonated Drinks Premium,Beverages,3,Damaged,5.08
RET-001013,2025-02-13,INV-0035699,Philadelphia Standard,PRD-0163,SunRise Paper Products Premium,Household,4,Quality Issue,29.2
RET-001014,2026-03-04,INV-0077667,Raleigh Standard,PRD-0149,QuickServe OTC Medicine Premium,Health & Beauty,1,Expired,16.07
RET-001015,2026-01-12,INV-0033802,Philadelphia Standard,PRD-0121,CoastalSelect Frozen Vegetables Value,Frozen Foods,6,Customer Return,28.39
RET-001016,2026-11-22,INV-0006617,Boston Flagship,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,1,Incorrect Shipment,7.62
RET-001017,2026-07-22,INV-0052933,Tampa Compact,PRD-0129,ElitePro Ice Cream Pro,Frozen Foods,2,Incorrect Shipment,13.89
RET-001018,2025-01-08,INV-0047384,Columbus Standard,PRD-0123,NaturePath Frozen Vegetables Original,Frozen Foods,2,Quality Issue,16.44
RET-001019,2024-10-15,INV-0024338,Denver Standard,PRD-0067,EverGreen Cheese Classic,Dairy,3,Damaged,41.55
RET-001020,2026-07-18,INV-0020334,Chicago Flagship,PRD-0125,CoastalSelect Frozen Vegetables Premium,Frozen Foods,1,Customer Return,6.5
RET-001021,2026-04-20,INV-0041890,Charlotte Standard,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,2,Customer Return,15.35
RET-001022,2026-07-01,INV-0062786,Indianapolis Standard,PRD-0001,BluePeak Carbonated Drinks Plus,Beverages,5,Damaged,6.81
RET-001023,2025-05-13,INV-0020515,Chicago Flagship,PRD-0130,PureChoice Ice Cream Deluxe,Frozen Foods,10,Customer Return,74.49
RET-001024,2025-11-12,INV-0061821,Providence Express,PRD-0132,ClearSpring Ice Cream Classic,Frozen Foods,9,Customer Return,70.88
RET-001025,2026-01-09,INV-0011363,Atlanta Flagship,PRD-0082,HomeComfort Butter & Spreads Classic,Dairy,2,Quality Issue,17.48
RET-001026,2026-06-14,INV-0024198,Denver Standard,PRD-0060,QuickServe Cookies & Bars Deluxe 400g,Snacks,6,Expired,18.74
RET-001027,2026-10-05,INV-0003907,Boston Flagship,PRD-0082,HomeComfort Butter & Spreads Classic,Dairy,2,Customer Return,16.52
RET-001028,2025-01-30,INV-0035581,Philadelphia Standard,PRD-0160,BluePeak Cleaning Products Plus,Household,7,Customer Return,67.9
RET-001029,2025-02-21,INV-0012182,Atlanta Flagship,PRD-0100,FreshFirst Condiments Pro 250g,Grocery,3,Customer Return,21.11
RET-001030,2026-07-30,INV-0021694,Chicago Flagship,PRD-0158,ELITEPRO CLEANING PRODUCTS DELUXE,Household,2,Incorrect Shipment,9.7
RET-001031,2026-04-08,INV-0068855,Nashville Compact,PRD-0076,ClearSpring Yogurt Plus,Dairy,1,Customer Return,2.7
RET-001032,2026-06-12,INV-0069348,Nashville Compact,PRD-0096,EverGreen Condiments Premium 500g,Grocery,6,Customer Return,45.1
RET-001033,2026-11-17,INV-0076856,Raleigh Standard,PRD-0078,ValuBrand Yogurt Classic,Dairy,1,Damaged,4.1
RET-001034,2026-12-22,INV-0052915,Tampa Compact,PRD-0128,QuickServe Ice Cream Plus,Frozen Foods,1,Customer Return,6.81
RET-001035,2025-12-23,INV-0037663,Charlotte Standard,PRD-0039,UrbanHarvest Chips & Crisps Plus 1000g,Snacks,1,Damaged,4.5
RET-001036,2026-06-02,INV-0009712,Atlanta Flagship,PRD-0040,UrbanHarvest Chips & Crisps Premium 1000g,Snacks,2,Quality Issue,8.02
RET-001037,2024-10-16,INV-0012514,Atlanta Flagship,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,1,Customer Return,11.14
RET-001038,2025-05-30,INV-0057265,Phoenix Compact,PRD-0144,OptimaFood Personal Care Value,Health & Beauty,7,Expired,44.0
RET-001039,2026-01-04,INV-0012597,Atlanta Flagship,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,12,Damaged,113.96
RET-001040,2026-11-22,INV-0071877,Salt Lake City Express,PRD-0084,HomeComfort Butter & Spreads Classic,Dairy,6,Damaged,40.75
RET-001041,2026-05-26,INV-0038520,Charlotte Standard,PRD-0060,QuickServe Cookies & Bars Deluxe 400g,Snacks,1,Customer Return,3.75
RET-001042,2026-08-21,INV-0013581,Atlanta Flagship,PRD-0132,ClearSpring Ice Cream Classic,Frozen Foods,1,Incorrect Shipment,8.71
RET-001043,2026-11-23,INV-0064019,Indianapolis Standard,PRD-0046,ElitePro Chips & Crisps Deluxe 250g,Snacks,1,Expired,1.3
RET-001044,2025-03-28,INV-0036055,Charlotte Standard,PRD-0007,ValuBrand Carbonated Drinks Premium,Beverages,1,Expired,1.78
RET-001045,2026-06-24,INV-0060098,Providence Express,PRD-0076,ClearSpring Yogurt Plus,Dairy,1,Customer Return,3.08
RET-001046,2026-02-12,INV-0071524,Salt Lake City Express,PRD-0057,ElitePro Cookies & Bars Classic 250g,Snacks,1,Customer Return,2.83
RET-001047,2026-12-19,INV-0001624,Boston Flagship,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,6,Damaged,13.48
RET-001048,2025-05-08,INV-0008317,Atlanta Flagship,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,1,Quality Issue,2.54
RET-001049,2026-09-15,INV-0020687,Chicago Flagship,PRD-0132,ClearSpring Ice Cream Classic,Frozen Foods,1,Damaged,8.19
RET-001050,2026-04-08,INV-0043733,Columbus Standard,PRD-0027,ValuBrand Water & Sparkling Plus,Beverages,7,Expired,10.24
RET-001051,2026-01-07,INV-0020032,Chicago Flagship,PRD-0120,HomeComfort Frozen Vegetables Classic,Frozen Foods,1,Incorrect Shipment,5.45
RET-001052,2026-09-27,INV-0063528,Indianapolis Standard,PRD-0028,BluePeak Water & Sparkling Deluxe,Beverages,1,Quality Issue,1.87
RET-001053,2025-10-06,INV-0017465,Chicago Flagship,PRD-0067,EverGreen Cheese Classic,Dairy,2,Incorrect Shipment,29.25
RET-001054,2026-10-07,INV-0049369,Tampa Compact,PRD-0015,QuickServe Juices Premium,Beverages,3,Customer Return,11.69
RET-001055,2026-07-21,INV-0037553,Charlotte Standard,PRD-0035,ElitePro Energy Drinks Select,Beverages,4,Customer Return,8.56
RET-001056,2026-06-17,INV-0043507,Columbus Standard,PRD-0018,CoastalSelect Juices Plus,Beverages,1,Customer Return,1.9
RET-001057,2025-09-30,INV-0006975,Boston Flagship,PRD-0148,EverGreen Personal Care Classic,Health & Beauty,5,Expired,52.06
RET-001058,2025-07-26,INV-0046871,Columbus Standard,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,2,Customer Return,21.72
RET-001059,2026-11-09,INV-0039358,Charlotte Standard,PRD-0078,ValuBrand Yogurt Classic,Dairy,1,Expired,4.26
RET-001060,2026-06-22,INV-0000875,Boston Flagship,PRD-0015,QuickServe Juices Premium,Beverages,4,Expired,16.3
RET-001061,2026-11-27,INV-0003572,Boston Flagship,PRD-0075,HomeComfort Yogurt Classic,Dairy,1,Customer Return,4.8
RET-001062,2024-11-10,INV-0044840,Columbus Standard,PRD-0058,EverGreen Cookies & Bars Original 500g,Snacks,3,Customer Return,8.7
RET-001063,2026-06-24,INV-0049891,Tampa Compact,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,1,Damaged,2.21
RET-001064,2024-10-09,INV-0027082,Denver Standard,PRD-0144,OptimaFood Personal Care Value,Health & Beauty,1,Expired,6.33
RET-001065,2025-07-15,INV-0032943,Philadelphia Standard,PRD-0108,UrbanHarvest Pasta & Grains Select 400g,Grocery,1,Damaged,2.91
RET-001066,2026-05-25,INV-0071427,Salt Lake City Express,PRD-0049,GoldCrest Nuts & Seeds Deluxe 750g,Snacks,3,Customer Return,22.3
RET-001067,2025-05-27,INV-0046158,Columbus Standard,PRD-0091,EverGreen Canned Goods Lite 200g,Grocery,1,Damaged,2.43
RET-001068,2026-11-26,INV-0025968,Denver Standard,PRD-0114,UrbanHarvest Frozen Meals Select,Frozen Foods,1,Expired,13.54
RET-001069,2025-11-11,INV-0011653,Atlanta Flagship,PRD-0089,OptimaFood Canned Goods Lite 250g,Grocery,6,Quality Issue,16.15
RET-001070,2026-08-08,INV-0055738,Phoenix Compact,PRD-0078,ValuBrand Yogurt Classic,Dairy,3,Quality Issue,12.58
RET-001071,2026-12-16,INV-0076305,Raleigh Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,7,Quality Issue,14.26
RET-001072,2025-10-28,INV-0056649,Phoenix Compact,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,2,Customer Return,14.59
RET-001073,2026-04-07,INV-0013290,Atlanta Flagship,PRD-0125,CoastalSelect Frozen Vegetables Premium,Frozen Foods,1,Customer Return,7.36
RET-001074,2025-07-15,INV-0026831,Denver Standard,PRD-0138,SunRise Vitamins Deluxe,Health & Beauty,1,Incorrect Shipment,20.15
RET-001075,2026-06-30,INV-0029626,Philadelphia Standard,PRD-0034,ClearSpring Energy Drinks Premium,Beverages,8,Customer Return,29.02
RET-001076,2026-12-09,INV-0078715,Hartford Express,PRD-0082,HomeComfort Butter & Spreads Classic,Dairy,1,Damaged,8.42
RET-001077,2025-03-08,INV-0033442,Philadelphia Standard,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,3,Damaged,34.93
RET-001078,2026-07-23,INV-0045928,Columbus Standard,PRD-0086,BluePeak Canned Goods Select 1000g,Grocery,1,Customer Return,1.31
RET-001079,2025-07-26,INV-0007773,Atlanta Flagship,P-0001,BluePeak Carbonated Drinks Plus,Beverages,7,Customer Return,9.45
RET-001080,2026-12-26,INV-0029787,Philadelphia Standard,PRD-0035,ElitePro Energy Drinks Select,Beverages,7,Customer Return,14.92
RET-001081,2026-08-16,INV-0006056,Boston Flagship,PRD-0128,QuickServe Ice Cream Plus,Frozen Foods,1,Quality Issue,6.95
RET-001082,2025-05-09,INV-0029662,Philadelphia Standard,PRD-0035,ElitePro Energy Drinks Select,Beverages,3,Customer Return,5.95
RET-001083,2026-12-14,INV-0015746,Chicago Flagship,PRD-0026,CoastalSelect Water & Sparkling Original,Beverages,5,Customer Return,3.51
RET-001084,2025-02-15,INV-0007833,Atlanta Flagship,PRD-0002,PureChoice Carbonated Drinks Plus,Beverages,2,Customer Return,3.82
RET-001085,2025-07-11,INV-0041235,Charlotte Standard,PRD-0121,CoastalSelect Frozen Vegetables Value,Frozen Foods,1,Quality Issue,5.42
RET-001086,2026-07-22,INV-0075834,Raleigh Standard,PRD-0002 ,PureChoice Carbonated Drinks Plus,Beverages,3,Quality Issue,6.57
RET-001087,2026-12-05,INV-0048267,Columbus Standard,PRD-0149,QuickServe OTC Medicine Premium,Health & Beauty,5,Customer Return,89.85
RET-001088,2026-12-08,INV-0064342,Indianapolis Standard,PRD-0058,EverGreen Cookies & Bars Original 500g,Snacks,2,,5.26
RET-001089,2026-12-23,INV-0047183,Columbus Standard,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,1,Damaged,12.76
RET-001090,2025-07-13,INV-0029908,Philadelphia Standard,PRD-0040,UrbanHarvest Chips & Crisps Premium 1000g,Snacks,5,Quality Issue,20.08
RET-001091,2026-12-31,INV-0043975,Columbus Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,1,Expired,1.97
RET-001092,2026-06-06,INV-0025149,Denver Standard,PRD-0088,UrbanHarvest Canned Goods Original 500g,Grocery,3,Expired,6.39
RET-001093,2025-08-25,INV-0054782,Phoenix Compact,PRD-0035,ElitePro Energy Drinks Select,Beverages,2,Expired,4.18
RET-001094,2024-10-07,INV-0014368,Atlanta Flagship,PRD-0158,ElitePro Cleaning Products Deluxe,Household,5,Damaged,22.04
RET-001095,2026-09-27,INV-0051704,Tampa Compact,PRD-0090,BluePeak Canned Goods Deluxe 250g,Grocery,1,Incorrect Shipment,3.73
RET-001096,2026-05-12,INV-0008674,Atlanta Flagship,PRD-0016,FreshFirst Juices Deluxe,Beverages,1,Customer Return,4.15
RET-001097,2025-12-25,INV-0041872,Charlotte Standard,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,3,Expired,22.73
RET-001098,2026-12-31,INV-0000462,Boston Flagship,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,Beverages,1,Damaged,2.29
RET-001099,2025-12-16,INV-0062883,Indianapolis Standard,PRD-0005,UrbanHarvest Carbonated Drinks Classic,Beverages,4,Expired,8.06
RET-001100,2025-12-19,INV-0060369,Providence Express,PRD-0085,BluePeak Canned Goods Value 500g,Grocery,3,,4.66
RET-001101,2025-05-01,INV-0007013,Boston Flagship,PRD-0149,QuickServe OTC Medicine Premium,Health & Beauty,2,Quality Issue,34.49
RET-001102,2026-09-03,INV-0051934,Tampa Compact,PRD-0096,EverGreen Condiments Premium 500g,Grocery,6,Damaged,45.65
RET-001103,2026-07-25,INV-0024641,Denver Standard,PRD-0073,QuickServe Yogurt Pro,Dairy,4,Expired,11.49
RET-001104,2024-11-19,INV-0015436,Chicago Flagship,PRD-0016,FreshFirst Juices Deluxe,Beverages,5,Damaged,20.54
RET-001105,2024-12-22,INV-0010629,Atlanta Flagship,PRD-0067,EverGreen Cheese Classic,Dairy,5,Quality Issue,62.98
RET-001106,2025-07-01,INV-0016046,Chicago Flagship,PRD-0031,FreshFirst Energy Drinks Pro,Beverages,1,Quality Issue,4.55
RET-001107,2026-06-06,INV-0078370,Hartford Express,PRD-0046,ElitePro Chips & Crisps Deluxe 250g,Snacks,1,Quality Issue,1.32
RET-001108,2026-04-30,INV-0062613,Providence Express,PRD-0159,ElitePro Cleaning Products Lite,Household,3,Damaged,31.16
RET-001109,2026-02-09,INV-0065929,Indianapolis Standard,PRD-0117,GoldCrest Frozen Meals Plus,Frozen Foods,2,Customer Return,17.52
RET-001110,2026-03-11,INV-0071997,Salt Lake City Express,PRD-0091,EverGreen Canned Goods Lite 200g,Grocery,2,Quality Issue,5.39
RET-001111,2026-03-19,INV-0028507,Philadelphia Standard,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,1,Expired,2.61
RET-001112,2026-09-15,INV-0073856,Detroit Compact,PRD-0042,OptimaFood Chips & Crisps Value 300g,Snacks,1,Expired,3.19
RET-001113,2025-09-27,INV-0004792,Boston Flagship,PRD-0100,FreshFirst Condiments Pro 250g,Grocery,1,Expired,7.0
RET-001114,2026-05-29,INV-0051112,Tampa Compact,PRD-0071,CoastalSelect Cheese Lite,Dairy,1,Quality Issue,11.06
RET-001115,2025-06-30,INV-0024513,Denver Standard,PRD-0071,CoastalSelect Cheese Lite,Dairy,3,Customer Return,34.14
RET-001116,2026-05-24,INV-0028824,Philadelphia Standard,PRD-0016,FreshFirst Juices Deluxe,Beverages,5,Expired,20.18
RET-001117,2025-09-28,INV-0009391,Atlanta Flagship,PRD-0033,NaturePath Energy Drinks Plus,Beverages,1,Customer Return,3.41
RET-001118,2026-09-22,INV-0069413,Nashville Compact,PRD-0098,CoastalSelect Condiments Plus 1000g,Grocery,5,Customer Return,34.01
RET-001119,2026-04-07,INV-0023900,Denver Standard,PRD-0050,HomeComfort Nuts & Seeds Deluxe 500g,Snacks,6,Expired,40.59
RET-001120,2026-01-23,INV-0020898,Chicago Flagship,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,2,Expired,14.7
RET-001121,2026-02-17,INV-0046322,Columbus Standard,PRD-0094,SunRise Canned Goods Value 200g,Grocery,6,Customer Return,25.89
RET-001122,2026-12-31,INV-0070967,Salt Lake City Express,PRD-0016,FreshFirst Juices Deluxe,Beverages,1,Damaged,4.45
RET-001123,2025-11-08,INV-0048640,Columbus Standard,PRD-0161,PureChoice Cleaning Products Pro,Household,1,Expired,7.28
RET-001124,2026-09-24,INV-0031186,Philadelphia Standard,PRD-0070,EverGreen Cheese Lite,Dairy,7,Customer Return,45.57
RET-001125,2025-10-24,INV-0063153,Indianapolis Standard,PRD-0014,OptimaFood Juices Select,Beverages,2,Customer Return,5.4
RET-001126,2026-04-28,INV-0068975,Nashville Compact,PRD-0082,HomeComfort Butter & Spreads Classic,Dairy,1,Quality Issue,8.85
RET-001127,2026-12-15,INV-0016274,Chicago Flagship,PRD-0035,ElitePro Energy Drinks Select,Beverages,1,Quality Issue,2.19
RET-001128,2025-11-23,INV-0048214,Columbus Standard,PRD-0148,EverGreen Personal Care Classic,Health & Beauty,2,Customer Return,20.25
RET-001129,2026-09-09,INV-0066634,Indianapolis Standard,PRD-0146,UrbanHarvest Personal Care Lite,Health & Beauty,5,Customer Return,20.02
RET-001130,2026-11-24,INV-0046948,Columbus Standard,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,2,Customer Return,23.48
RET-001131,2026-09-01,INV-0063628,Indianapolis Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,1,Customer Return,2.14
RET-001132,2026-01-07,INV-0065998,Indianapolis Standard,PRD-0120,HomeComfort Frozen Vegetables Classic,Frozen Foods,1,Damaged,5.09
RET-001133,2026-04-23,INV-0066287,Indianapolis Standard,PRD-0132,ClearSpring Ice Cream Classic,Frozen Foods,4,Damaged,35.7
RET-001134,2025-03-30,INV-0005505,Boston Flagship,PRD-0117,GoldCrest Frozen Meals Plus,Frozen Foods,3,Quality Issue,26.0
RET-001135,2026-12-31,INV-0048024,Columbus Standard,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,4,Damaged,31.57
RET-001136,2026-08-27,INV-0047098,Columbus Standard,PRD-0115,ClearSpring Frozen Meals Lite,Frozen Foods,1,Customer Return,14.23
RET-001137,2026-05-27,INV-0029576,Philadelphia Standard,PRD-0032,FreshFirst Energy Drinks Plus,Beverages,6,Expired,35.24
RET-001138,2026-06-24,INV-0060786,Providence Express,PRD-0096,EverGreen Condiments Premium 500g,Grocery,1,Expired,7.5
